,GameID,EnteredDateTimeUTC,EnteredDateTimeET,AwayTeam,HomeTeam,DoubleHeaderGame,AwayStartingPitcher,HomeStartingPicher,FinalScoreAway,FinalScoreHome
202,SFN201604190,2016-04-18 11:56,2016-04-18 7:56,Arizona Diamondbacks,San Francisco Giants,0,r ray,M CAIN,3,0
203,CIN201604200,2016-04-19 13:03,2016-04-19 9:03,Colorado Rockies,Cincinnati Reds,0,c bettis,R IGLESIAS,5,6
204,SLN201604200,2016-04-19 13:03,2016-04-19 9:03,Chicago Cubs,St. Louis Cardinals,0,k hendricks,C MARTINEZ,3,5
205,CHA201604200,2016-04-19 13:06,2016-04-19 9:06,Los Angeles Angels of Anaheim,Chicago White Sox,0,g richards,C SALE,1,2
206,CLE201604200,2016-04-19 13:07,2016-04-19 9:07,Seattle Mariners,Cleveland Indians,0,t walker,D SALAZAR,2,1
207,PHI201604200,2016-04-19 13:04,2016-04-19 9:04,New York Mets,Philadelphia Phillies,0,b colon,J HELLICKSON,4,5
208,NYA201604200,2016-04-19 13:07,2016-04-19 9:07,Oakland Athletics,New York Yankees,0,k graveman,N EOVALDI,5,2
209,BAL201604200,2016-04-19 13:08,2016-04-19 9:08,Toronto Blue Jays,Baltimore Orioles,0,r dickey,U JIMENEZ,3,4
210,ATL201604200,2016-04-19 13:04,2016-04-19 9:04,Los Angeles Dodgers,Atlanta Braves,0,r stripling,J TEHERAN,5,3
211,BOS201604200,2016-04-19 13:08,2016-04-19 9:08,Tampa Bay Rays,Boston Red Sox,0,c archer,R PORCELLO,3,7
212,MIA201604200,2016-04-19 13:04,2016-04-19 9:04,Washington Nationals,Miami Marlins,0,j ross,W CHEN,3,1
213,KCA201604200,2016-04-19 13:08,2016-04-19 9:08,Detroit Tigers,Kansas City Royals,0,j zimmermann,I KENNEDY,3,2
214,TEX201604200,2016-04-19 13:08,2016-04-19 9:08,Houston Astros,Texas Rangers,0,d fister,C HAMELS,1,2
215,MIL201604200,2016-04-19 13:09,2016-04-19 9:09,Minnesota Twins,Milwaukee Brewers,0,t milone,J NELSON,5,10
216,SDN201604200,2016-04-19 13:06,2016-04-19 9:06,Pittsburgh Pirates,San Diego Padres,0,j locke,D POMERANZ,2,8
217,SFN201604200,2016-04-19 13:06,2016-04-19 9:06,Arizona Diamondbacks,San Francisco Giants,0,z greinke,M BUMGARNER,2,1
218,ATL201604210,2016-04-20 12:06,2016-04-20 8:06,Los Angeles Dodgers,Atlanta Braves,0,c kershaw,M WISLER,2,1
219,CLE201604210,2016-04-20 12:06,2016-04-20 8:06,Seattle Mariners,Cleveland Indians,0,n karns,C ANDERSON,10,7
220,MIA201604210,2016-04-20 12:06,2016-04-20 8:06,Washington Nationals,Miami Marlins,0,m scherzer,T KOEHLER,1,5
221,BOS201604210,2016-04-20 12:06,2016-04-20 8:06,Tampa Bay Rays,Boston Red Sox,0,j odorizzi,D PRICE,12,8
222,MIL201604210,2016-04-20 12:06,2016-04-20 8:06,Minnesota Twins,Milwaukee Brewers,0,r nolasco,T JUNGMANN,8,1
223,CHA201604210,2016-04-20 12:06,2016-04-20 8:06,Los Angeles Angels of Anaheim,Chicago White Sox,0,j weaver,J DANKS,3,2
224,SFN201604210,2016-04-20 12:06,2016-04-20 8:06,Arizona Diamondbacks,San Francisco Giants,0,s miller,J CUETO,6,2
225,NYA201604210,2016-04-20 12:06,2016-04-20 8:06,Oakland Athletics,New York Yankees,0,r hill,L SEVERINO,7,3
226,BAL201604210,2016-04-20 12:06,2016-04-20 8:06,Toronto Blue Jays,Baltimore Orioles,0,m estrada,C TILLMAN,2,3
227,CIN201604210,2016-04-20 12:06,2016-04-20 8:06,Chicago Cubs,Cincinnati Reds,0,j arrieta,B FINNEGAN,16,0
228,KCA201604210,2016-04-20 12:06,2016-04-20 8:06,Detroit Tigers,Kansas City Royals,0,m pelfrey,E VOLQUEZ,0,4
229,TEX201604210,2016-04-20 12:06,2016-04-20 8:06,Houston Astros,Texas Rangers,0,d keuchel,AJ GRIFFIN,4,7
230,SDN201604210,2016-04-20 12:06,2016-04-20 8:06,Pittsburgh Pirates,San Diego Padres,0,g cole,J SHIELDS,11,1
231,WAS201604220,2016-04-21 13:38,2016-04-21 9:38,Minnesota Twins,Washington Nationals,0,k gibson,G GONZALEZ,4,8
232,TOR201604220,2016-04-21 13:37,2016-04-21 9:37,Oakland Athletics,Toronto Blue Jays,0,s gray,A SANCHEZ,8,5
233,NYA201604220,2016-04-21 13:37,2016-04-21 9:37,Tampa Bay Rays,New York Yankees,0,m moore,C SABATHIA,3,6
234,CIN201604220,2016-04-21 13:36,2016-04-21 9:36,Chicago Cubs,Cincinnati Reds,0,j lester,J MOSCOT,8,1
235,DET201604220,2016-04-21 13:37,2016-04-21 9:37,Cleveland Indians,Detroit Tigers,0,j tomlin,J VERLANDER,2,1
236,ATL201604220,2016-04-21 13:36,2016-04-21 9:36,New York Mets,Atlanta Braves,0,m harvey,B NORRIS,6,3
237,HOU201604220,2016-04-21 13:38,2016-04-21 9:38,Boston Red Sox,Houston Astros,0,s wright,C MCHUGH,6,2
238,MIL201604220,2016-04-21 13:36,2016-04-21 9:36,Philadelphia Phillies,Milwaukee Brewers,0,a nola,Z DAVIES,5,2
239,CHA201604220,2016-04-21 13:37,2016-04-21 9:37,Texas Rangers,Chicago White Sox,0,m perez,J QUINTANA,0,5
240,KCA201604220,2016-04-21 13:38,2016-04-21 9:38,Baltimore Orioles,Kansas City Royals,0,y gallardo,C YOUNG,2,4
241,COL201604220,2016-04-21 13:36,2016-04-21 9:36,Los Angeles Dodgers,Colorado Rockies,0,s kazmir,J GRAY,5,7
242,ARI201604220,2016-04-21 13:36,2016-04-21 9:36,Pittsburgh Pirates,Arizona Diamondbacks,0,j niese,P CORBIN,8,7
243,ANA201604220,2016-04-22 13:05,2016-04-22 9:05,Seattle Mariners,Los Angeles Angels of Anaheim,0,h iwakuma,N TROPEANO,5,2
244,SFN201604220,2016-04-21 13:36,2016-04-21 9:36,Miami Marlins,San Francisco Giants,0,j cosart,J SAMARDZIJA,1,8
245,SDN201604220,2016-04-21 13:36,2016-04-21 9:36,St. Louis Cardinals,San Diego Padres,0,a wainwright,A CASHNER,1,4
246,WAS201604230,2016-04-22 11:44,2016-04-22 7:44,Minnesota Twins,Washington Nationals,0,p hughes,T ROARK,0,2
247,TOR201604230,2016-04-22 11:44,2016-04-22 7:44,Oakland Athletics,Toronto Blue Jays,0,c bassitt,J HAPP,3,9
248,NYA201604230,2016-04-22 11:44,2016-04-22 7:44,Tampa Bay Rays,New York Yankees,0,b snell,M TANAKA,2,3
249,DET201604230,2016-04-22 11:44,2016-04-22 7:44,Cleveland Indians,Detroit Tigers,0,c kluber,A SANCHEZ,10,1
250,CHA201604230,2016-04-22 11:44,2016-04-22 7:44,Texas Rangers,Chicago White Sox,0,c lewis,C RODON,3,4
251,HOU201604230,2016-04-22 11:44,2016-04-22 7:44,Boston Red Sox,Houston Astros,0,c buchholz,M FIERS,3,8
252,CIN201604230,2016-04-22 11:44,2016-04-22 7:44,Chicago Cubs,Cincinnati Reds,0,j lackey,D STRAILY,5,13
253,ATL201604230,2016-04-22 11:44,2016-04-22 7:44,New York Mets,Atlanta Braves,0,s matz,J CHACIN,8,2
254,MIL201604230,2016-04-22 11:44,2016-04-22 7:44,Philadelphia Phillies,Milwaukee Brewers,0,c morton,C ANDERSON,10,6
255,KCA201604230,2016-04-22 11:44,2016-04-22 7:44,Baltimore Orioles,Kansas City Royals,0,t wilson,K MEDLEN,8,3
256,COL201604230,2016-04-22 11:44,2016-04-22 7:44,Los Angeles Dodgers,Colorado Rockies,0,k maeda,T CHATWOOD,4,1
257,ARI201604230,2016-04-22 11:44,2016-04-22 7:44,Pittsburgh Pirates,Arizona Diamondbacks,0,j nicasio,R DE LA ROSA,1,7
258,SDN201604230,2016-04-22 11:44,2016-04-22 7:44,St. Louis Cardinals,San Diego Padres,0,m wacha,C VARGAS,11,2
259,SFN201604230,2016-04-22 11:44,2016-04-22 7:44,Miami Marlins,San Francisco Giants,0,j fernandez,J PEAVY,2,7
260,ANA201604230,2016-04-23 5:06,2016-04-23 1:06,Seattle Mariners,Los Angeles Angels of Anaheim,0,f hernandez,H SANTIAGO,2,4
261,TOR201604240,2016-04-23 13:35,2016-04-23 9:35,Oakland Athletics,Toronto Blue Jays,0,e surkamp,D HUTCHISN,3,6
262,NYA201604240,2016-04-23 13:35,2016-04-23 9:35,Tampa Bay Rays,New York Yankees,0,d smyly,M PINEDA,8,1
263,CIN201604240,2016-04-23 13:34,2016-04-23 9:34,Chicago Cubs,Cincinnati Reds,0,j hammel,A SIMON,9,0
264,DET201604240,2016-04-23 13:35,2016-04-23 9:35,Cleveland Indians,Detroit Tigers,0,c carrasco,S GREENE,6,3
265,WAS201604240,2016-04-23 13:36,2016-04-23 9:36,Minnesota Twins,Washington Nationals,0,t duffey,S STRASBURG,5,6
266,ATL201604240,2016-04-23 14:20,2016-04-23 10:20,New York Mets,Atlanta Braves,0,j degrom,A BLAIR,3,2
267,MIL201604240,2016-04-23 13:34,2016-04-23 9:34,Philadelphia Phillies,Milwaukee Brewers,0,j eickhoff,W PERALTA,5,8
268,CHA201604240,2016-04-23 13:35,2016-04-23 9:35,Texas Rangers,Chicago White Sox,0,d holland,M LATOS,1,4
269,KCA201604240,2016-04-23 13:35,2016-04-23 9:35,Baltimore Orioles,Kansas City Royals,0,m wright,Y VENTURA,1,6
270,ANA201604240,2016-04-23 13:35,2016-04-23 9:35,Seattle Mariners,Los Angeles Angels of Anaheim,0,w miley,M SHOEMAKER,9,4
271,SFN201604240,2016-04-23 13:34,2016-04-23 9:34,Miami Marlins,San Francisco Giants,0,a conley,M CAIN,5,4
272,COL201604240,2016-04-23 13:34,2016-04-23 9:34,Los Angeles Dodgers,Colorado Rockies,0,a wood,J LYLES,12,10
273,ARI201604240,2016-04-23 13:35,2016-04-23 9:35,Pittsburgh Pirates,Arizona Diamondbacks,0,f liriano,R RAY,12,10
274,SDN201604240,2016-04-23 13:35,2016-04-23 9:35,St. Louis Cardinals,San Diego Padres,0,m leake,C REA,8,5
275,HOU201604240,2016-04-23 13:36,2016-04-23 9:36,Boston Red Sox,Houston Astros,0,h owens,S FELDMAN,7,5
276,TOR201604250,2016-04-24 12:35,2016-04-24 8:35,Chicago White Sox,Toronto Blue Jays,0,m gonzalez,M STROMAN,7,5
277,TBA201604250,2016-04-24 11:41,2016-04-24 7:41,Baltimore Orioles,Tampa Bay Rays,0,k gausman,C ARCHER,0,2
278,ATL201604250,2016-04-24 11:42,2016-04-24 7:42,Boston Red Sox,Atlanta Braves,0,r porcello,J TEHERAN,1,0
279,NYN201604250,2016-04-24 11:41,2016-04-24 7:41,Cincinnati Reds,New York Mets,0,r iglesias,N SYNDERGAARD,3,5
280,DET201604250,2016-04-24 11:41,2016-04-24 7:41,Oakland Athletics,Detroit Tigers,0,k graveman,J ZIMMERMANN,3,7
281,TEX201604250,2016-04-24 11:41,2016-04-24 7:41,New York Yankees,Texas Rangers,0,n eovaldi,C RAMOS,3,1
282,MIN201604250,2016-04-24 11:42,2016-04-24 7:42,Cleveland Indians,Minnesota Twins,0,d salazar,T MILONE,3,4
283,COL201604250,2016-04-25 3:49,2016-04-24 23:49,Pittsburgh Pirates,Colorado Rockies,0,j locke,C BETTIS,6,1
284,ARI201604250,2016-04-24 11:41,2016-04-24 7:41,St. Louis Cardinals,Arizona Diamondbacks,0,j garcia,Z GREINKE,7,12
285,ANA201604250,2016-04-24 11:42,2016-04-24 7:42,Kansas City Royals,Los Angeles Angels of Anaheim,0,i kennedy,G RICHARDS,1,6
286,SEA201604250,2016-04-24 11:42,2016-04-24 7:42,Houston Astros,Seattle Mariners,0,d fister,T WALKER,2,3
287,LAN201604250,2016-04-24 11:41,2016-04-24 7:41,Miami Marlins,Los Angeles Dodgers,0,w chen,R STRIPLING,3,2
288,SFN201604250,2016-04-24 11:41,2016-04-24 7:41,San Diego Padres,San Francisco Giants,0,d pomeranz,M BUMGARNER,4,5
289,TOR201604260,2016-04-25 11:51,2016-04-25 7:51,Chicago White Sox,Toronto Blue Jays,0,c sale,R DICKEY,10,1
290,DET201604260,2016-04-25 11:51,2016-04-25 7:51,Oakland Athletics,Detroit Tigers,0,r hill,M PELFREY,5,1
291,WAS201604260,2016-04-25 11:48,2016-04-25 7:48,Philadelphia Phillies,Washington Nationals,0,v velasquez,M SCHERZER,4,3
292,TBA201604260,2016-04-25 11:51,2016-04-25 7:51,Baltimore Orioles,Tampa Bay Rays,0,u jimenez,J ODORIZZI,1,3
293,ATL201604260,2016-04-25 11:52,2016-04-25 7:52,Boston Red Sox,Atlanta Braves,0,d price,M WISLER,11,4
294,NYN201604260,2016-04-25 11:49,2016-04-25 7:49,Cincinnati Reds,New York Mets,0,b finnegan,B COLON,3,4
295,CHN201604260,2016-04-25 11:49,2016-04-25 7:49,Milwaukee Brewers,Chicago Cubs,0,j nelson,K HENDRICKS,3,4
296,TEX201604260,2016-04-25 11:51,2016-04-25 7:51,New York Yankees,Texas Rangers,0,l severino,A GRIFFIN,1,10
297,MIN201604260,2016-04-25 11:52,2016-04-25 7:52,Cleveland Indians,Minnesota Twins,0,c anderson,R NOLASCO,5,6
298,COL201604260,2016-04-25 11:50,2016-04-25 7:50,Pittsburgh Pirates,Colorado Rockies,0,g cole,J DE LA ROSA,9,4
299,ARI201604260,2016-04-25 11:50,2016-04-25 7:50,St. Louis Cardinals,Arizona Diamondbacks,0,c martinez,S MILLER,8,2
300,ANA201604260,2016-04-25 11:52,2016-04-25 7:52,Kansas City Royals,Los Angeles Angels of Anaheim,0,e volquez,J WEAVER,4,9
301,SEA201604260,2016-04-25 11:52,2016-04-25 7:52,Houston Astros,Seattle Mariners,0,d keuchel,N KARNS,1,11
302,LAN201604260,2016-04-25 11:50,2016-04-25 7:50,Miami Marlins,Los Angeles Dodgers,0,t koehler,C KERSHAW,6,3
303,SFN201604260,2016-04-25 11:50,2016-04-25 7:50,San Diego Padres,San Francisco Giants,0,j shields,J CUETO,0,1
304,SFN201604270,2016-04-26 11:48,2016-04-26 7:48,San Diego Padres,San Francisco Giants,0,a cashner,J SAMARDZIJA,9,13
305,TOR201604270,2016-04-26 11:48,2016-04-26 7:48,Chicago White Sox,Toronto Blue Jays,0,j quintana,M ESTRADA,4,0
306,WAS201604270,2016-04-26 11:48,2016-04-26 7:48,Philadelphia Phillies,Washington Nationals,0,j hellickson,G GONZALEZ,3,0
307,BOS201604270,2016-04-26 11:48,2016-04-26 7:48,Atlanta Braves,Boston Red Sox,0,b norris,S WRIGHT,4,9
308,TBA201604270,2016-04-26 11:48,2016-04-26 7:48,Baltimore Orioles,Tampa Bay Rays,0,c tillman,M MOORE,3,1
309,NYN201604270,2016-04-26 11:48,2016-04-26 7:48,Cincinnati Reds,New York Mets,0,j moscot,M HARVEY,2,5
310,DET201604270,2016-04-26 11:48,2016-04-26 7:48,Oakland Athletics,Detroit Tigers,0,s gray,J VERLANDER,4,9
311,TEX201604270,2016-04-26 11:48,2016-04-26 7:48,New York Yankees,Texas Rangers,0,c sabathia,M PEREZ,2,3
312,MIN201604270,2016-04-26 14:27,2016-04-26 10:27,Cleveland Indians,Minnesota Twins,0,j tomlin,J BERRIOS,6,5
313,COL201604270,2016-04-26 11:48,2016-04-26 7:48,Pittsburgh Pirates,Colorado Rockies,0,j niese,J GRAY,9,8
314,ARI201604270,2016-04-26 11:48,2016-04-26 7:48,St. Louis Cardinals,Arizona Diamondbacks,0,a wainwright,P CORBIN,11,4
315,ANA201604270,2016-04-26 11:48,2016-04-26 7:48,Kansas City Royals,Los Angeles Angels of Anaheim,0,c young,N TROPEANO,2,4
316,SEA201604270,2016-04-26 11:48,2016-04-26 7:48,Houston Astros,Seattle Mariners,0,c mchugh,H IWAKUMA,7,4
317,LAN201604270,2016-04-26 18:12,2016-04-26 14:12,Miami Marlins,Los Angeles Dodgers,0,j nicolino,S KAZMIR,2,0
318,DET201604280,2016-04-27 12:14,2016-04-27 8:14,Oakland Athletics,Detroit Tigers,0,c bassitt,A SANCHEZ,3,7
319,CHN201604280,2016-04-28 5:07,2016-04-28 1:07,Milwaukee Brewers,Chicago Cubs,0,t jungmann,JARRIETA,2,7
320,WAS201604280,2016-04-27 12:14,2016-04-27 8:14,Philadelphia Phillies,Washington Nationals,0,a nola,T ROARK,3,0
321,BAL201604280,2016-04-27 12:14,2016-04-27 8:14,Chicago White Sox,Baltimore Orioles,0,j danks,T WILSON,2,10
322,BOS201604280,2016-04-27 12:15,2016-04-27 8:15,Atlanta Braves,Boston Red Sox,0,j chacin,C BUCHHOLZ,5,3
323,ARI201604280,2016-04-27 12:14,2016-04-27 8:14,St. Louis Cardinals,Arizona Diamondbacks,0,m wacha,R DE LA ROSA,0,3
324,LAN201604280,2016-04-27 12:14,2016-04-27 8:14,Miami Marlins,Los Angeles Dodgers,0,j fernandez,K MAEDA,5,3
325,CHN201604290,2016-04-28 12:01,2016-04-28 8:01,Atlanta Braves,Chicago Cubs,0,a blair,J LESTER,1,6
326,BAL201604290,2016-04-28 12:04,2016-04-28 8:04,Chicago White Sox,Baltimore Orioles,0,c rodon,M WRIGHT,3,6
327,PIT201604290,2016-04-28 10:51,2016-04-28 6:51,Cincinnati Reds,Pittsburgh Pirates,0,d straily,JNICASIO,1,4
328,PHI201604290,2016-04-28 12:06,2016-04-28 8:06,Cleveland Indians,Philadelphia Phillies,0,c kluber,A MORGAN,3,4
329,BOS201604290,2016-04-28 12:04,2016-04-28 8:04,New York Yankees,Boston Red Sox,0,m tanaka,H OWENS,2,4
330,NYN201604290,2016-04-28 12:01,2016-04-28 8:01,San Francisco Giants,New York Mets,0,j peavy,S MATZ,1,13
331,TBA201604290,2016-04-28 12:05,2016-04-28 8:05,Toronto Blue Jays,Tampa Bay Rays,0,a sanchez,D SMYLY,6,1
332,TEX201604290,2016-04-28 12:05,2016-04-28 8:05,Los Angeles Angels of Anaheim,Texas Rangers,0,h santiago,C LEWIS,2,4
333,MIN201604290,2016-04-28 12:05,2016-04-28 8:05,Detroit Tigers,Minnesota Twins,0,m fulmer,P HUGHES,9,2
334,MIL201604290,2016-04-28 12:02,2016-04-28 8:02,Miami Marlins,Milwaukee Brewers,0,a conley,Z DAVIES,6,3
335,SLN201604290,2016-04-28 12:03,2016-04-28 8:03,Washington Nationals,St. Louis Cardinals,0,s strasburg,M LEAKE,5,4
336,ARI201604290,2016-04-28 10:51,2016-04-28 6:51,Colorado Rockies,Arizona Diamondbacks,0,t chatwood,R RAY,9,0
337,OAK201604290,2016-04-28 12:06,2016-04-28 8:06,Houston Astros,Oakland Athletics,0,m fiers,S MANAEA,4,7
338,SEA201604290,2016-04-28 12:06,2016-04-28 8:06,Kansas City Royals,Seattle Mariners,0,k medlen,F HERNANDEZ,0,1
339,LAN201604290,2016-04-28 12:04,2016-04-28 8:04,San Diego Padres,Los Angeles Dodgers,0,c vargas,A WOOD,5,1
340,MIN201604300,2016-04-29 13:36,2016-04-29 9:36,Detroit Tigers,Minnesota Twins,0,j zimmermann,T DUFFEY,4,1
341,SLN201604300,2016-04-29 13:31,2016-04-29 9:31,Washington Nationals,St. Louis Cardinals,0,j ross,J GARCIA,6,1
342,OAK201604300,2016-04-29 10:27,2016-04-29 6:27,Houston Astros,Oakland Athletics,0,c devenski,J HAHN,0,2
343,NYN201604300,2016-04-29 13:32,2016-04-29 9:32,San Francisco Giants,New York Mets,0,m cain,J DEGROM,5,6
344,TBA201604300,2016-04-29 13:37,2016-04-29 9:37,Toronto Blue Jays,Tampa Bay Rays,0,j a happ,C ARCHER,3,4
345,BAL201604300,2016-04-29 13:37,2016-04-29 9:37,Chicago White Sox,Baltimore Orioles,0,m latos,K GAUSMAN,8,7
346,PIT201604300,2016-04-29 13:34,2016-04-29 9:34,Cincinnati Reds,Pittsburgh Pirates,0,a simon,F LIRIANO,1,5
347,PHI201604300,2016-04-29 13:38,2016-04-29 9:38,Cleveland Indians,Philadelphia Phillies,0,t bauer,J EICKHOFF,3,4
348,MIL201604300,2016-04-29 13:34,2016-04-29 9:34,Miami Marlins,Milwaukee Brewers,0,w chen,C ANDERSON,7,5
349,BOS201604300,2016-04-29 13:38,2016-04-29 9:38,New York Yankees,Boston Red Sox,0,m pineda,R PORCELLO,0,8
350,TEX201604300,2016-04-29 13:38,2016-04-29 9:38,Los Angeles Angels of Anaheim,Texas Rangers,0,m shoemaker,D HOLLAND,2,7
351,ARI201604300,2016-04-29 13:35,2016-04-29 9:35,Colorado Rockies,Arizona Diamondbacks,0,c rusin,Z GREINKE,5,2
352,LAN201604300,2016-04-29 13:35,2016-04-29 9:35,San Diego Padres,Los Angeles Dodgers,0,c rea,R STRIPLING,5,2
353,SEA201604300,2016-04-29 13:38,2016-04-29 9:38,Kansas City Royals,Seattle Mariners,0,y ventura,W MILEY,0,6
354,NYN201605010,2016-04-30 11:27,2016-04-30 7:27,San Francisco Giants,New York Mets,0,m bumgarner,N SYNDERGAARD,6,1
355,TBA201605010,2016-04-30 11:28,2016-04-30 7:28,Toronto Blue Jays,Tampa Bay Rays,0,m stroman,J ODORIZZI,5,1
356,BAL201605010,2016-04-30 11:28,2016-04-30 7:28,Chicago White Sox,Baltimore Orioles,0,c sale,U JIMENEZ,7,1
357,PIT201605010,2016-05-01 5:05,2016-05-01 1:05,Cincinnati Reds,Pittsburgh Pirates,0,t adleman,J LOCKE,6,5
358,MIN201605010,2016-04-30 11:29,2016-04-30 7:29,Detroit Tigers,Minnesota Twins,0,m pelfrey,R NOLASCO,6,5
359,MIL201605010,2016-04-30 11:27,2016-04-30 7:27,Miami Marlins,Milwaukee Brewers,0,t koehler,W PERALTA,5,14
360,SLN201605010,2016-04-30 11:28,2016-04-30 7:28,Washington Nationals,St. Louis Cardinals,0,m scherzer,C MARTINEZ,6,1
361,CHN201605010,2016-04-30 11:28,2016-04-30 7:28,Atlanta Braves,Chicago Cubs,0,j teheran,J LACKEY,4,3
362,PHI201605010,2016-04-30 11:30,2016-04-30 7:30,Cleveland Indians,Philadelphia Phillies,0,d salazar,V VELASQUEZ,1,2
363,TEX201605010,2016-04-30 11:29,2016-04-30 7:29,Los Angeles Angels of Anaheim,Texas Rangers,0,g richards,C HAMELS,9,6
364,OAK201605010,2016-04-30 11:29,2016-04-30 7:29,Houston Astros,Oakland Athletics,0,d fister,R HILL,2,1
365,ARI201605010,2016-04-30 11:28,2016-04-30 7:28,Colorado Rockies,Arizona Diamondbacks,0,c bettis,S MILLER,6,3
366,SEA201605010,2016-04-30 11:29,2016-04-30 7:29,Kansas City Royals,Seattle Mariners,0,i kennedy,T WALKER,4,1
367,LAN201605010,2016-04-30 11:28,2016-04-30 7:28,San Diego Padres,Los Angeles Dodgers,0,d pomeranz,C KERSHAW,0,1
368,BOS201605010,2016-04-30 11:29,2016-04-30 7:29,New York Yankees,Boston Red Sox,0,n eovaldi,D PRICE,7,8
369,PIT201605020,2016-05-01 11:05,2016-05-01 7:05,Chicago Cubs,Pittsburgh Pirates,0,j hammel,G COLE,7,2
370,TOR201605020,2016-05-01 11:05,2016-05-01 7:05,Texas Rangers,Toronto Blue Jays,0,a griffin,R DICKEY,2,1
371,NYN201605020,2016-05-01 11:53,2016-05-01 7:53,Atlanta Braves,New York Mets,0,m foltynewicz,B COLON,1,4
372,CIN201605020,2016-05-01 11:05,2016-05-01 7:05,San Francisco Giants,Cincinnati Reds,0,j cueto,B FINNEGAN,9,6
373,MIL201605020,2016-05-01 11:06,2016-05-01 7:06,Los Angeles Angels of Anaheim,Milwaukee Brewers,0,j weaver,J NELSON,5,8
374,HOU201605020,2016-05-01 11:05,2016-05-01 7:05,Minnesota Twins,Houston Astros,0,j berrios,D KEUCHEL,6,2
375,SLN201605020,2016-05-01 11:05,2016-05-01 7:05,Philadelphia Phillies,St. Louis Cardinals,0,j hellickson,A WAINWRIGHT,3,10
376,KCA201605020,2016-05-01 11:06,2016-05-01 7:06,Washington Nationals,Kansas City Royals,0,g gonzalez,E VOLQUEZ,2,0
377,OAK201605020,2016-05-01 11:05,2016-05-01 7:05,Seattle Mariners,Oakland Athletics,0,n karns,K GRAVEMAN,4,3
378,SDN201605020,2016-05-01 11:05,2016-05-01 7:05,Colorado Rockies,San Diego Padres,0,j gray,J SHIELDS,1,2
379,CLE201605030,2016-05-02 12:01,2016-05-02 8:01,Detroit Tigers,Cleveland Indians,0,j verlander,J TOMLIN,3,7
380,PIT201605030,2016-05-02 12:01,2016-05-02 8:01,Chicago Cubs,Pittsburgh Pirates,0,j arrieta,J NIESE,7,1
381,BAL201605030,2016-05-02 12:01,2016-05-02 8:01,New York Yankees,Baltimore Orioles,0,l severino,C TILLMAN,1,4
382,TOR201605030,2016-05-02 12:01,2016-05-02 8:01,Texas Rangers,Toronto Blue Jays,0,m perez,M ESTRADA,1,3
383,MIA201605030,2016-05-02 12:01,2016-05-02 8:01,Arizona Diamondbacks,Miami Marlins,0,p corbin,J NICOLINO,4,7
384,NYN201605030,2016-05-02 12:01,2016-05-02 8:01,Atlanta Braves,New York Mets,0,m wisler,M HARVEY,3,0
385,TBA201605030,2016-05-02 12:01,2016-05-02 8:01,Los Angeles Dodgers,Tampa Bay Rays,0,s kazmir,M MOORE,10,5
386,CIN201605030,2016-05-03 12:52,2016-05-03 8:52,San Francisco Giants,Cincinnati Reds,0,j samardzija,JLAMB,3,1
387,CHA201605030,2016-05-02 12:01,2016-05-02 8:01,Boston Red Sox,Chicago White Sox,0,s wright,J QUINTANA,1,4
388,MIL201605030,2016-05-02 12:01,2016-05-02 8:01,Los Angeles Angels of Anaheim,Milwaukee Brewers,0,n tropeano,J GUERRA,4,5
389,HOU201605030,2016-05-02 12:01,2016-05-02 8:01,Minnesota Twins,Houston Astros,0,a meyer,C MCHUGH,4,6
390,SLN201605030,2016-05-02 12:01,2016-05-02 8:01,Philadelphia Phillies,St. Louis Cardinals,0,a nola,M WACHA,1,0
391,KCA201605030,2016-05-02 12:01,2016-05-02 8:01,Washington Nationals,Kansas City Royals,0,t roark,C YOUNG,6,7
392,OAK201605030,2016-05-02 12:01,2016-05-02 8:01,Seattle Mariners,Oakland Athletics,0,h iwakuma,S GRAY,8,2
393,SDN201605030,2016-05-02 12:01,2016-05-02 8:01,Colorado Rockies,San Diego Padres,0,e butler,A CASHNER,3,6
394,PIT201605040,2016-05-03 11:50,2016-05-03 7:50,Chicago Cubs,Pittsburgh Pirates,0,j lester,J NICASIO,6,2
395,CIN201605040,2016-05-03 11:48,2016-05-03 7:48,San Francisco Giants,Cincinnati Reds,0,j peavy,D STRAILY,4,7
396,NYN201605040,2016-05-03 11:51,2016-05-03 7:51,Atlanta Braves,New York Mets,0,j chacin,S MATZ,0,8
397,MIL201605040,2016-05-03 11:54,2016-05-03 7:54,Los Angeles Angels of Anaheim,Milwaukee Brewers,0,h santiago,Z DAVIES,7,3
398,KCA201605040,2016-05-03 11:54,2016-05-03 7:54,Washington Nationals,Kansas City Royals,0,s strasburg,K MEDLEN,13,2
399,OAK201605040,2016-05-03 11:53,2016-05-03 7:53,Seattle Mariners,Oakland Athletics,0,f hernandez,S MANAEA,9,8
400,SDN201605040,2016-05-03 11:52,2016-05-03 7:52,Colorado Rockies,San Diego Padres,0,t chatwood,C VARGAS,2,0
401,CLE201605040,2016-05-03 11:53,2016-05-03 7:53,Detroit Tigers,Cleveland Indians,0,a sanchez,C KLUBER,0,4
402,BAL201605040,2016-05-03 11:53,2016-05-03 7:53,New York Yankees,Baltimore Orioles,0,c sabathia,T WILSON,7,0
